2019-11-06 10:34:08.516	{6237; 168.0611}
2019-11-06 10:34:08.516	{6237; 168.6285}
2019-11-06 10:34:08.641	{6237; 169.3789}
2019-11-06 10:34:08.703	{6237; 170.1592}
2019-11-06 10:34:08.828	{6237; 171.047}
2019-11-06 10:34:08.953	{6237; 171.9066}
2019-11-06 10:34:09.016	{6213; 171.9066}
2019-11-06 10:34:09.016	{6213; 172.7076}
2019-11-06 10:34:09.141	{6192; 172.7076}
2019-11-06 10:34:09.141	{6192; 173.3888}
2019-11-06 10:34:09.203	{6167; 173.3888}
2019-11-06 10:34:09.203	{6167; 173.9759}
2019-11-06 10:34:09.328	{6138; 173.9759}
2019-11-06 10:34:09.328	{6138; 174.3905}
2019-11-06 10:34:09.454	{6069; 174.3905}
2019-11-06 10:34:09.454	{6069; 174.6946}
2019-11-06 10:34:09.516	{6069; 174.8371}
2019-11-06 10:34:09.641	{6001; 174.8371}
2019-11-06 10:34:09.641	{6001; 174.821}
2019-11-06 10:34:09.704	{6001; 174.7602}
2019-11-06 10:34:09.829	{5973; 174.7602}
2019-11-06 10:34:09.829	{5973; 174.6483}
2019-11-06 10:34:09.954	{5930; 174.6483}
2019-11-06 10:34:09.954	{5930; 174.5327}
2019-11-06 10:34:10.016	{5930; 174.414}
2019-11-06 10:34:10.141	{5913; 174.414}
2019-11-06 10:34:10.141	{5913; 174.2922}
2019-11-06 10:34:10.204	{5897; 174.2922}
2019-11-06 10:34:10.204	{5897; 174.1599}
2019-11-06 10:34:10.329	{5880; 174.1599}
2019-11-06 10:34:10.329	{5880; 173.9471}
2019-11-06 10:34:10.454	{5840; 173.9471}
2019-11-06 10:34:10.454	{5840; 173.6995}
2019-11-06 10:34:10.516	{5840; 173.2922}
2019-11-06 10:34:10.641	{5791; 173.2922}
2019-11-06 10:34:10.641	{5791; 172.7585}
2019-11-06 10:34:10.704	{5791; 172.1702}
2019-11-06 10:34:10.829	{5766; 172.1702}
2019-11-06 10:34:10.829	{5766; 171.4941}
2019-11-06 10:34:10.954	{5716; 171.4941}
2019-11-06 10:34:10.954	{5716; 170.8208}
2019-11-06 10:34:11.016	{5716; 170.1226}
2019-11-06 10:34:11.141	{5672; 170.1226}
2019-11-06 10:34:11.141	{5672; 169.4452}
2019-11-06 10:34:11.204	{5672; 168.8117}
2019-11-06 10:34:11.329	{5629; 168.8117}
2019-11-06 10:34:11.329	{5629; 168.2384}
2019-11-06 10:34:11.454	{5605; 168.2384}
2019-11-06 10:34:11.454	{5605; 167.7124}
2019-11-06 10:34:11.516	{5605; 167.258}
2019-11-06 10:34:11.641	{5546; 167.258}
2019-11-06 10:34:11.641	{5546; 166.8654}
2019-11-06 10:34:11.704	{5546; 166.5147}
2019-11-06 10:34:11.829	{5511; 166.5147}
2019-11-06 10:34:11.829	{5511; 166.209}
2019-11-06 10:34:11.954	{5472; 166.209}
2019-11-06 10:34:11.954	{5472; 165.9186}
2019-11-06 10:34:12.016	{5433; 165.9186}
2019-11-06 10:34:12.016	{5433; 165.6428}
2019-11-06 10:34:12.141	{5393; 165.6428}
2019-11-06 10:34:12.141	{5393; 165.3684}
2019-11-06 10:34:12.204	{5353; 165.3684}
2019-11-06 10:34:12.204	{5353; 165.0825}
2019-11-06 10:34:12.329	{5316; 165.0825}
2019-11-06 10:34:12.329	{5316; 164.7693}
2019-11-06 10:34:12.454	{5282; 164.7693}
2019-11-06 10:34:12.454	{5282; 164.4467}
2019-11-06 10:34:12.516	{5251; 164.4467}
2019-11-06 10:34:12.516	{5251; 164.0523}
2019-11-06 10:34:12.641	{5224; 164.0523}
2019-11-06 10:34:12.641	{5224; 163.5508}
2019-11-06 10:34:12.704	{5201; 163.5508}
2019-11-06 10:34:12.704	{5201; 163.0086}
2019-11-06 10:34:12.829	{5181; 163.0086}
2019-11-06 10:34:12.829	{5181; 162.3011}
2019-11-06 10:34:12.954	{5163; 162.3011}
2019-11-06 10:34:12.954	{5163; 161.5153}
2019-11-06 10:34:13.016	{5147; 161.5153}
2019-11-06 10:34:13.016	{5147; 160.5706}
2019-11-06 10:34:13.141	{5132; 160.5706}
2019-11-06 10:34:13.141	{5132; 159.4731}
2019-11-06 10:34:13.204	{5120; 159.4731}
2019-11-06 10:34:13.204	{5120; 158.3699}
2019-11-06 10:34:13.329	{5120; 157.2262}
2019-11-06 10:34:13.454	{5106; 157.2262}
2019-11-06 10:34:13.454	{5106; 156.1181}
2019-11-06 10:34:13.516	{5106; 155.0269}
2019-11-06 10:34:13.641	{5135; 155.0269}
2019-11-06 10:34:13.641	{5135; 154.0401}
2019-11-06 10:34:13.704	{5135; 153.1615}
2019-11-06 10:34:13.829	{5186; 153.1615}
